orderNumber,productCode,quantityOrdered,priceEach,Thành tiền,orderLineNumber
10373.0,S24_3816,23.0,83.86,1928.78,10.0
10375.0,S700_2834,25.0,98.48,2462.0,10.0
10378.0,S18_3482,43.0,146.99,6320.570000000001,10.0
10380.0,S18_2325,40.0,119.5,4780.0,10.0
10382.0,S12_1108,34.0,166.24,5652.16,10.0
10383.0,S50_1514,38.0,48.62,1847.56,10.0
10386.0,S700_2610,37.0,67.22,2487.14,10.0
10390.0,S24_4620,30.0,66.29,1988.7000000000003,10.0
10391.0,S18_1097,29.0,114.34,3315.86,10.0
10393.0,S12_4473,32.0,99.54,3185.28,10.0
10398.0,S700_3167,29.0,76.8,2227.2,10.0
10401.0,S700_2466,85.0,98.72,8391.2,10.0
10407.0,S24_1628,64.0,45.78,2929.92,10.0
10412.0,S24_2300,70.0,109.9,7693.0,10.0
10414.0,S24_2011,43.0,108.14,4650.02,10.0
10416.0,S700_3167,39.0,65.6,2558.3999999999996,10.0
10419.0,S12_4675,32.0,99.04,3169.28,10.0
10420.0,S24_3191,35.0,77.05,2696.75,10.0
10425.0,S18_2432,19.0,48.62,923.78,10.0
10103.0,S10_1949,26.0,214.3,5571.8,11.0
10104.0,S32_2509,35.0,51.95,1818.25,11.0
10105.0,S18_3140,22.0,136.59,3004.98,11.0
10106.0,S24_3949,50.0,55.96,2798.0,11.0
10108.0,S18_4721,44.0,139.87,6154.280000000001,11.0
10110.0,S24_2766,43.0,82.69,3555.67,11.0
10117.0,S50_1514,21.0,55.65,1168.6499999999999,11.0
10119.0,S10_4757,46.0,112.88,5192.48,11.0
10120.0,S32_4289,29.0,68.79,1994.91,11.0
10122.0,S12_3990,32.0,65.44,2094.08,11.0
10124.0,S24_3191,49.0,76.19,3733.31,11.0
10126.0,S10_1949,38.0,205.73,7817.74,11.0
10127.0,S12_4473,24.0,100.73,2417.52,11.0
10135.0,S24_4620,23.0,76.8,1766.3999999999999,11.0
10138.0,S24_3191,49.0,77.05,3775.45,11.0
10140.0,S10_1949,37.0,186.44,6898.28,11.0
10142.0,S12_3891,46.0,167.83,7720.18,11.0
10143.0,S700_2047,26.0,87.8,2282.7999999999997,11.0
10145.0,S24_2000,47.0,63.98,3007.06,11.0
10147.0,S24_4620,31.0,72.76,2255.56,11.0
10148.0,S18_3685,28.0,135.63,3797.64,11.0
10149.0,S18_1749,34.0,156.4,5317.6,11.0
10150.0,S18_2957,30.0,56.21,1686.3,11.0
10153.0,S12_1108,20.0,201.57,4031.3999999999996,11.0
10155.0,S18_3029,44.0,83.44,3671.3599999999997,11.0
10159.0,S24_2360,27.0,67.18,1813.8600000000001,11.0
10161.0,S18_1984,48.0,139.41,6691.68,11.0
10165.0,S18_2238,29.0,134.26,3893.54,11.0
10167.0,S24_3151,20.0,77.0,1540.0,11.0
10168.0,S24_1785,49.0,93.01,4557.490000000001,11.0
10169.0,S24_2360,38.0,66.49,2526.62,11.0
10173.0,S24_3969,35.0,35.7,1249.5,11.0
10175.0,S700_2824,42.0,80.92,3398.64,11.0
10177.0,S18_3259,29.0,92.77,2690.33,11.0
10178.0,S24_3816,21.0,68.77,1444.1699999999998,11.0
10180.0,S10_4698,41.0,164.61,6749.01,11.0
10181.0,S12_4675,36.0,107.1,3855.6,11.0
10182.0,S18_4409,36.0,88.35,3180.6,11.0
10183.0,S18_2957,39.0,51.22,1997.58,11.0
10184.0,S24_2300,24.0,117.57,2821.68,11.0
10185.0,S18_3259,49.0,94.79,4644.71,11.0
10192.0,S18_1129,22.0,140.12,3082.6400000000003,11.0
10193.0,S18_2325,44.0,115.69,5090.36,11.0
10194.0,S10_1949,42.0,203.59,8550.78,11.0
10197.0,S700_3962,35.0,88.39,3093.65,11.0
10203.0,S18_3278,33.0,66.74,2202.4199999999996,11.0
10204.0,S24_3432,48.0,104.94,5037.12,11.0
10206.0,S18_3320,28.0,99.21,2777.8799999999997,11.0
10207.0,S18_3232,25.0,140.55,3513.7500000000005,11.0
10208.0,S18_3259,48.0,96.81,4646.88,11.0
10210.0,S50_1341,43.0,43.2,1857.6000000000001,11.0
10211.0,S24_2360,21.0,62.33,1308.93,11.0
10212.0,S18_3232,40.0,155.79,6231.599999999999,11.0
10222.0,S24_3816,46.0,77.99,3587.54,11.0
10223.0,S24_1785,34.0,87.54,2976.36,11.0
10225.0,S18_3482,27.0,119.06,3214.62,11.0
10227.0,S18_4409,34.0,87.43,2972.6200000000003,11.0
10229.0,S700_2824,50.0,91.04,4552.0,11.0
10235.0,S700_4002,34.0,70.33,2391.22,11.0
10241.0,S18_1589,21.0,119.46,2508.66,11.0
10246.0,S18_2432,30.0,57.73,1731.8999999999999,11.0
10248.0,S18_4522,42.0,87.77,3686.3399999999997,11.0
10250.0,S700_2466,35.0,90.75,3176.25,11.0
10253.0,S12_3380,22.0,102.17,2247.7400000000002,11.0
10254.0,S24_1046,34.0,66.88,2273.92,11.0
10259.0,S32_1268,45.0,95.35,4290.75,11.0
10262.0,S24_3420,46.0,65.75,3024.5,11.0
10263.0,S24_4278,24.0,59.41,1425.84,11.0
10266.0,S12_4675,40.0,112.86,4514.4,11.0
10268.0,S18_4409,35.0,84.67,2963.4500000000003,11.0
10270.0,S18_3136,38.0,85.87,3263.0600000000004,11.0
10271.0,S18_2432,25.0,59.55,1488.75,11.0
10273.0,S24_2011,22.0,103.23,2271.06,11.0
10275.0,S24_1785,25.0,97.38,2434.5,11.0
10276.0,S50_4713,21.0,67.53,1418.13,11.0
10280.0,S24_2022,45.0,36.29,1633.05,11.0
10281.0,S700_2824,27.0,89.01,2403.27,11.0
10282.0,S24_1444,29.0,49.71,1441.59,11.0
10283.0,S700_3962,38.0,85.41,3245.58,11.0
10284.0,S18_1662,45.0,137.19,6173.55,11.0
10285.0,S24_2000,39.0,61.7,2406.3,11.0
10287.0,S24_3371,20.0,58.17,1163.4,11.0
10288.0,S24_1046,36.0,66.88,2407.68,11.0
10291.0,S10_1949,37.0,210.01,7770.37,11.0
10292.0,S18_2319,41.0,103.09,4226.6900000000005,11.0
10296.0,S700_2047,34.0,89.61,3046.74,11.0
10299.0,S10_4698,29.0,164.61,4773.6900000000005,11.0
10301.0,S24_3856,50.0,122.17,6108.5,11.0
10304.0,S18_3320,38.0,95.24,3619.12,11.0
10305.0,S18_2432,41.0,58.95,2416.9500000000003,11.0
10306.0,S18_3259,40.0,83.7,3348.0,11.0
10308.0,S50_1341,47.0,37.09,1743.2300000000002,11.0
10310.0,S12_3990,49.0,77.41,3793.0899999999997,11.0
10311.0,S18_3685,32.0,134.22,4295.04,11.0
10312.0,S18_2795,25.0,150.19,3754.75,11.0
10313.0,S12_1666,21.0,131.2,2755.2,11.0
10314.0,S24_1444,44.0,51.44,2263.3599999999997,11.0
10316.0,S24_3420,47.0,55.23,2595.81,11.0
10321.0,S18_3232,33.0,164.26,5420.58,11.0
10322.0,S18_2432,35.0,57.12,1999.1999999999998,11.0
10324.0,S32_1268,20.0,91.49,1829.8,11.0
10328.0,S700_2834,33.0,117.46,3876.18,11.0
10329.0,S32_1374,45.0,80.91,3640.95,11.0
10331.0,S18_3232,27.0,169.34,4572.18,11.0
10332.0,S24_2887,44.0,108.04,4753.76,11.0
10336.0,S12_3148,33.0,126.91,4188.03,11.0
10339.0,S24_3949,45.0,57.32,2579.4,11.0
10342.0,S18_4721,38.0,124.99,4749.62,11.0
10347.0,S18_3136,45.0,95.3,4288.5,11.0
10350.0,S700_1138,46.0,56.0,2576.0,11.0
10354.0,S12_3380,29.0,98.65,2860.8500000000004,11.0
10358.0,S18_2319,20.0,99.41,1988.1999999999998,11.0
10360.0,S72_3212,31.0,54.05,1675.55,11.0
10361.0,S700_4002,35.0,62.19,2176.65,11.0
10363.0,S18_3482,24.0,124.94,2998.56,11.0
10367.0,S24_1628,38.0,50.31,1911.7800000000002,11.0
10371.0,S32_3207,30.0,53.44,1603.1999999999998,11.0
10373.0,S24_3420,46.0,53.92,2480.32,11.0
10375.0,S700_3167,44.0,69.6,3062.3999999999996,11.0
10380.0,S24_3432,34.0,91.02,3094.68,11.0
10382.0,S12_3148,37.0,145.04,5366.48,11.0
10383.0,S18_2319,27.0,119.05,3214.35,11.0
10386.0,S24_1785,33.0,101.76,3358.0800000000004,11.0
10390.0,S32_2206,41.0,39.02,1599.8200000000002,11.0
10393.0,S18_2238,20.0,137.53,2750.6,11.0
10398.0,S18_1662,33.0,130.88,4319.04,11.0
10401.0,S700_4002,40.0,66.63,2665.2,11.0
10407.0,S18_1589,59.0,114.48,6754.320000000001,11.0
10412.0,S18_2432,47.0,49.83,2342.0099999999998,11.0
10414.0,S18_4522,56.0,83.38,4669.28,11.0
10416.0,S700_2466,22.0,84.76,1864.72,11.0
10419.0,S12_3380,10.0,111.57,1115.6999999999998,11.0
10420.0,S24_1046,60.0,60.26,3615.6,11.0
10425.0,S32_1268,41.0,83.79,3435.3900000000003,11.0
10103.0,S18_2949,27.0,92.19,2489.13,12.0
10104.0,S18_2319,29.0,122.73,3559.17,12.0
10105.0,S700_1938,29.0,86.61,2511.69,12.0
10106.0,S18_1662,36.0,134.04,4825.44,12.0
10108.0,S18_3782,43.0,52.84,2272.1200000000003,12.0
10110.0,S24_3191,27.0,80.47,2172.69,12.0
10117.0,S18_4027,22.0,122.08,2685.7599999999998,12.0
10119.0,S700_2610,38.0,67.22,2554.36,12.0
10120.0,S50_1341,49.0,41.46,2031.54,12.0
10122.0,S18_3482,21.0,133.76,2808.96,12.0
10124.0,S24_1046,22.0,62.47,1374.34,12.0
10126.0,S18_2949,31.0,93.21,2889.5099999999998,12.0
10127.0,S24_2840,39.0,34.3,1337.6999999999998,12.0
10135.0,S18_4721,31.0,133.92,4151.5199999999995,12.0
10138.0,S24_1046,45.0,59.53,2678.85,12.0
10142.0,S12_1108,33.0,166.24,5485.92,12.0
10143.0,S18_3856,34.0,99.52,3383.68,12.0
10145.0,S32_1374,33.0,99.89,3296.37,12.0
10148.0,S18_1984,25.0,136.56,3414.0,12.0
10153.0,S12_3148,42.0,128.42,5393.639999999999,12.0
10155.0,S24_3816,37.0,76.31,2823.4700000000003,12.0
10159.0,S32_4485,23.0,86.74,1995.02,12.0
10161.0,S18_1129,28.0,121.72,3408.16,12.0
10165.0,S12_4473,48.0,109.02,5232.96,12.0
10167.0,S700_1138,43.0,66.0,2838.0,12.0
10168.0,S32_4289,31.0,57.78,1791.18,12.0
10169.0,S32_4485,34.0,83.68,2845.1200000000003,12.0
10173.0,S18_2248,26.0,55.09,1432.3400000000001,12.0
10175.0,S32_3522,29.0,56.24,1630.96,12.0
10178.0,S10_4757,24.0,131.92,3166.08,12.0
10180.0,S10_2016,42.0,99.91,4196.22,12.0
10181.0,S12_3380,28.0,113.92,3189.76,12.0
10182.0,S18_4933,44.0,61.29,2696.7599999999998,12.0
10183.0,S24_4258,47.0,81.81,3845.07,12.0
10184.0,S18_2432,44.0,60.77,2673.88,12.0
10185.0,S12_3891,43.0,147.07,6324.009999999999,12.0
10192.0,S18_3232,26.0,137.17,3566.4199999999996,12.0
10193.0,S24_3969,22.0,38.16,839.52,12.0
10197.0,S72_3212,42.0,48.59,2040.7800000000002,12.0
10204.0,S24_1628,45.0,46.79,2105.55,12.0
10207.0,S24_2300,46.0,127.79,5878.34,12.0
10208.0,S12_3891,20.0,152.26,3045.2,12.0
10210.0,S700_1691,21.0,87.69,1841.49,12.0
10211.0,S32_4485,37.0,94.91,3511.67,12.0
10212.0,S24_2972,34.0,37.38,1270.92,12.0
10222.0,S10_4757,49.0,133.28,6530.72,12.0
10223.0,S32_4289,20.0,66.73,1334.6000000000001,12.0
10225.0,S18_3278,37.0,69.96,2588.52,12.0
10227.0,S18_4933,37.0,70.56,2610.7200000000003,12.0
10229.0,S32_3522,30.0,52.36,1570.8,12.0
10235.0,S24_3949,33.0,55.27,1823.91,12.0
10241.0,S18_2870,44.0,126.72,5575.68,12.0
10248.0,S18_3140,32.0,133.86,4283.52,12.0
10250.0,S700_4002,38.0,65.89,2503.82,12.0
10253.0,S24_3371,24.0,50.82,1219.68,12.0
10254.0,S24_3432,49.0,101.73,4984.77,12.0
10259.0,S10_4962,26.0,121.15,3149.9,12.0
10262.0,S72_1253,21.0,41.71,875.91,12.0
10266.0,S12_3380,22.0,110.39,2428.58,12.0
10273.0,S18_4522,33.0,72.85,2404.0499999999997,12.0
10275.0,S32_4289,28.0,58.47,1637.1599999999999,12.0
10276.0,S24_2360,46.0,61.64,2835.44,12.0
10280.0,S24_1937,20.0,29.87,597.4,12.0
10281.0,S32_3522,36.0,59.47,2140.92,12.0
10282.0,S50_1392,38.0,114.59,4354.42,12.0
10283.0,S72_3212,33.0,49.14,1621.6200000000001,12.0
10284.0,S24_2841,30.0,65.08,1952.3999999999999,12.0
10285.0,S32_1374,37.0,82.91,3067.67,12.0
10287.0,S12_1099,21.0,190.68,4004.28,12.0
10288.0,S24_3432,41.0,101.73,4170.93,12.0
10291.0,S18_2949,47.0,99.28,4666.16,12.0
10292.0,S18_3232,21.0,147.33,3093.9300000000003,12.0
10296.0,S18_3856,22.0,105.87,2329.1400000000003,12.0
10304.0,S18_1367,37.0,46.9,1735.3,12.0
10305.0,S32_1268,28.0,94.38,2642.64,12.0
10306.0,S12_3891,20.0,145.34,2906.8,12.0
10308.0,S700_1691,21.0,73.07,1534.4699999999998,12.0
10310.0,S18_3482,49.0,122.0,5978.0,12.0
10312.0,S24_2022,23.0,43.46,999.58,12.0
10314.0,S50_1392,28.0,115.75,3241.0,12.0
10316.0,S72_1253,34.0,43.7,1485.8000000000002,12.0
10321.0,S24_2972,37.0,31.72,1173.6399999999999,12.0
10322.0,S18_2949,33.0,100.3,3309.9,12.0
10324.0,S18_3232,27.0,137.17,3703.5899999999997,12.0
10328.0,S700_4002,39.0,69.59,2714.01,12.0
10329.0,S18_2625,38.0,55.72,2117.36,12.0
10331.0,S18_3685,26.0,132.8,3452.8,12.0
10332.0,S24_3191,45.0,77.91,3505.95,12.0
10336.0,S18_3140,48.0,135.22,6490.5599999999995,12.0
10339.0,S24_2841,55.0,67.82,3730.0999999999995,12.0
10347.0,S18_3320,26.0,84.33,2192.58,12.0
10350.0,S700_2610,29.0,68.67,1991.43,12.0
10354.0,S12_3990,23.0,76.61,1762.03,12.0
10358.0,S18_3232,32.0,137.17,4389.44,12.0
10360.0,S18_1662,50.0,126.15,6307.5,12.0
10361.0,S72_1253,23.0,47.67,1096.41,12.0
10363.0,S18_3782,32.0,52.22,1671.04,12.0
10367.0,S24_2022,28.0,43.01,1204.28,12.0
10371.0,S24_1444,25.0,53.75,1343.75,12.0
10373.0,S24_3151,33.0,82.31,2716.23,12.0
10375.0,S10_1678,21.0,76.56,1607.76,12.0
10380.0,S24_3969,43.0,32.82,1411.26,12.0
10382.0,S12_3891,34.0,143.61,4882.740000000001,12.0
10383.0,S18_3259,26.0,83.7,2176.2000000000003,12.0
10386.0,S24_3949,41.0,55.96,2294.36,12.0
10390.0,S32_4485,45.0,101.03,4546.35,12.0
10398.0,S700_4002,36.0,62.19,2238.84,12.0
10401.0,S24_3949,64.0,59.37,3799.68,12.0
10407.0,S18_2870,41.0,132.0,5412.0,12.0
10414.0,S18_3140,41.0,128.39,5263.99,12.0
10416.0,S700_4002,43.0,63.67,2737.81,12.0
10419.0,S24_3371,55.0,52.66,2896.2999999999997,12.0
10420.0,S24_3432,26.0,104.94,2728.44,12.0
10425.0,S10_4962,38.0,131.49,4996.620000000001,12.0
10103.0,S18_3136,25.0,86.92,2173.0,13.0
10104.0,S18_3232,23.0,165.95,3816.85,13.0
10105.0,S18_3259,38.0,87.73,3333.7400000000002,13.0
10106.0,S24_2841,49.0,65.77,3222.73,13.0
10108.0,S32_2206,27.0,36.21,977.6700000000001,13.0
10110.0,S24_1046,36.0,72.02,2592.72,13.0
10119.0,S24_3151,35.0,72.58,2540.2999999999997,13.0
10120.0,S700_1691,47.0,91.34,4292.9800000000005,13.0
10122.0,S18_3278,21.0,69.15,1452.15,13.0
10124.0,S24_3432,43.0,101.73,4374.39,13.0
10126.0,S18_3136,30.0,93.2,2796.0,13.0
10127.0,S32_2509,45.0,46.53,2093.85,13.0
10135.0,S18_3782,45.0,49.74,2238.3,13.0
10138.0,S24_3432,21.0,99.58,2091.18,13.0
10142.0,S12_3148,33.0,140.5,4636.5,13.0
10143.0,S18_3029,46.0,70.54,3244.84,13.0
10145.0,S700_2834,20.0,113.9,2278.0,13.0
10148.0,S18_1129,23.0,114.65,2636.9500000000003,13.0
10153.0,S50_1514,31.0,53.31,1652.6100000000001,13.0
10155.0,S10_4757,32.0,129.2,4134.4,13.0
10159.0,S12_2823,38.0,131.04,4979.5199999999995,13.0
10165.0,S24_2840,27.0,31.12,840.24,13.0
10167.0,S700_3505,24.0,85.14,2043.3600000000001,13.0
10168.0,S50_1341,48.0,39.71,1906.08,13.0
10169.0,S12_2823,35.0,126.52,4428.2,13.0
10173.0,S18_1749,24.0,168.3,4039.2000000000003,13.0
10180.0,S18_2625,25.0,48.46,1211.5,13.0
10181.0,S24_3371,23.0,54.49,1253.27,13.0
10182.0,S24_2887,20.0,116.27,2325.4,13.0
10184.0,S32_1268,46.0,84.75,3898.5,13.0
10185.0,S12_1108,21.0,195.33,4101.93,13.0
10192.0,S24_2972,30.0,33.23,996.8999999999999,13.0
10193.0,S18_2248,42.0,60.54,2542.68,13.0
10197.0,S24_2011,41.0,109.37,4484.17,13.0
10204.0,S18_1589,40.0,113.24,4529.599999999999,13.0
10207.0,S18_2432,37.0,60.77,2248.4900000000002,13.0
10208.0,S12_1108,46.0,176.63,8124.98,13.0
10210.0,S700_3167,31.0,64.0,1984.0,13.0
10211.0,S12_2823,36.0,126.52,4554.72,13.0
10212.0,S24_3856,49.0,117.96,5780.04,13.0
10222.0,S700_2610,36.0,69.39,2498.04,13.0
10223.0,S50_1341,41.0,41.02,1681.8200000000002,13.0
10225.0,S24_4620,46.0,77.61,3570.06,13.0
10227.0,S24_2887,33.0,102.17,3371.61,13.0
10229.0,S12_1666,25.0,110.7,2767.5,13.0
10248.0,S700_1938,40.0,81.41,3256.3999999999996,13.0
10250.0,S24_3949,40.0,61.42,2456.8,13.0
10253.0,S12_1099,24.0,157.6,3782.3999999999996,13.0
10254.0,S24_1628,32.0,43.27,1384.64,13.0
10259.0,S18_4600,41.0,107.76,4418.16,13.0
10262.0,S700_2047,44.0,83.28,3664.32,13.0
10266.0,S24_3371,47.0,56.33,2647.5099999999998,13.0
10273.0,S18_3140,40.0,117.47,4698.8,13.0
10275.0,S50_1341,38.0,40.15,1525.7,13.0
10276.0,S32_4485,38.0,94.91,3606.58,13.0
10280.0,S18_2325,37.0,109.33,4045.21,13.0
10281.0,S12_1666,25.0,127.1,3177.5,13.0
10282.0,S18_2238,23.0,147.36,3389.28,13.0
10283.0,S24_2011,42.0,99.54,4180.68,13.0
10284.0,S24_3420,39.0,59.83,2333.37,13.0
10285.0,S700_2834,45.0,102.04,4591.8,13.0
10287.0,S12_3990,41.0,74.21,3042.6099999999997,13.0
10288.0,S24_1628,50.0,49.3,2465.0,13.0
10291.0,S18_3136,23.0,93.2,2143.6,13.0
10296.0,S18_3029,21.0,69.68,1463.2800000000002,13.0
10304.0,S18_1342,37.0,95.55,3535.35,13.0
10305.0,S10_4962,38.0,130.01,4940.379999999999,13.0
10306.0,S12_1108,31.0,182.86,5668.660000000001,13.0
10308.0,S700_3167,21.0,79.2,1663.2,13.0
10310.0,S18_3278,27.0,70.76,1910.5200000000002,13.0
10312.0,S24_1937,39.0,27.88,1087.32,13.0
10314.0,S18_2238,42.0,135.9,5707.8,13.0
10316.0,S700_2047,45.0,73.32,3299.3999999999996,13.0
10321.0,S24_3856,26.0,137.62,3578.12,13.0
10322.0,S18_2957,41.0,54.34,2227.94,13.0
10324.0,S18_4027,49.0,120.64,5911.36,13.0
10328.0,S700_3167,33.0,71.2,2349.6,13.0
10329.0,S12_3380,46.0,117.44,5402.24,13.0
10331.0,S24_2972,27.0,37.0,999.0,13.0
10332.0,S24_3432,31.0,94.23,2921.13,13.0
10339.0,S24_3151,55.0,73.46,4040.2999999999997,13.0
10350.0,S700_3505,31.0,87.15,2701.65,13.0
10354.0,S12_4675,28.0,100.19,2805.3199999999997,13.0
10358.0,S18_4027,25.0,117.77,2944.25,13.0
10360.0,S18_2581,41.0,68.43,2805.63,13.0
10361.0,S10_1678,20.0,92.83,1856.6,13.0
10363.0,S18_4721,28.0,123.5,3458.0,13.0
10367.0,S24_1937,23.0,29.54,679.42,13.0
10373.0,S24_3949,39.0,62.1,2421.9,13.0
10375.0,S12_2823,49.0,150.62,7380.38,13.0
10380.0,S18_1342,27.0,88.36,2385.72,13.0
10382.0,S12_4473,32.0,103.1,3299.2,13.0
10383.0,S50_1392,29.0,94.92,2752.68,13.0
10386.0,S700_2047,29.0,85.09,2467.61,13.0
10390.0,S50_4713,22.0,81.36,1789.92,13.0
10398.0,S24_3420,34.0,61.15,2079.1,13.0
10414.0,S700_1938,34.0,74.48,2532.32,13.0
10416.0,S24_3949,18.0,64.83,1166.94,13.0
10419.0,S12_1099,12.0,182.9,2194.8,13.0
10420.0,S24_1628,37.0,48.8,1805.6,13.0
10425.0,S18_4600,38.0,107.76,4094.88,13.0
10103.0,S18_2957,35.0,61.84,2164.4,14.0
10105.0,S12_3891,29.0,141.88,4114.5199999999995,14.0
10106.0,S24_3420,31.0,55.89,1732.59,14.0
10108.0,S50_4713,34.0,74.85,2544.8999999999996,14.0
10110.0,S24_3432,37.0,96.37,3565.69,14.0
10119.0,S700_1138,25.0,57.34,1433.5,14.0
10120.0,S700_3167,43.0,72.0,3096.0,14.0
10122.0,S24_4620,29.0,67.1,1945.8999999999999,14.0
10126.0,S18_2957,46.0,61.84,2844.6400000000003,14.0
10127.0,S18_2319,45.0,114.14,5136.3,14.0
10135.0,S32_2206,33.0,38.62,1274.4599999999998,14.0
10142.0,S50_1514,42.0,56.24,2362.08,14.0
10143.0,S24_3816,23.0,74.64,1716.72,14.0
10145.0,S18_2581,30.0,71.81,2154.3,14.0
10148.0,S18_3232,32.0,143.94,4606.08,14.0
10159.0,S10_1678,49.0,81.35,3986.1499999999996,14.0
10165.0,S32_2509,48.0,50.86,2441.2799999999997,14.0
10167.0,S700_3962,28.0,83.42,2335.76,14.0
10168.0,S700_1691,28.0,91.34,2557.52,14.0
10173.0,S18_4409,21.0,77.31,1623.51,14.0
10180.0,S24_2000,28.0,61.7,1727.6000000000001,14.0
10181.0,S12_1099,27.0,155.66,4202.82,14.0
10182.0,S24_2766,36.0,87.24,3140.64,14.0
10185.0,S12_3148,33.0,146.55,4836.150000000001,14.0
10192.0,S24_3856,45.0,112.34,5055.3,14.0
10193.0,S18_1749,21.0,153.0,3213.0,14.0
10197.0,S18_4522,50.0,78.99,3949.4999999999995,14.0
10204.0,S18_2870,27.0,106.92,2886.84,14.0
10207.0,S32_1268,49.0,84.75,4152.75,14.0
10208.0,S12_3148,26.0,128.42,3338.9199999999996,14.0
10210.0,S700_2466,26.0,93.74,2437.24,14.0
10211.0,S10_1678,41.0,90.92,3727.7200000000003,14.0
10212.0,S18_1889,20.0,64.68,1293.6000000000001,14.0
10222.0,S24_3151,47.0,74.35,3494.45,14.0
10223.0,S700_1691,25.0,84.03,2100.75,14.0
10225.0,S18_4721,35.0,135.41,4739.349999999999,14.0
10227.0,S24_2766,47.0,84.51,3971.9700000000003,14.0
10229.0,S18_4668,39.0,43.77,1707.0300000000002,14.0
10248.0,S18_3259,42.0,95.8,4023.6,14.0
10250.0,S18_1662,45.0,148.23,6670.349999999999,14.0
10253.0,S12_3990,25.0,67.03,1675.75,14.0
10262.0,S18_3856,34.0,85.75,2915.5,14.0
10266.0,S12_1099,44.0,188.73,8304.119999999999,14.0
10273.0,S700_1938,21.0,77.95,1636.95,14.0
10275.0,S700_1691,32.0,85.86,2747.52,14.0
10276.0,S12_2823,43.0,150.62,6476.66,14.0
10280.0,S24_3969,33.0,35.29,1164.57,14.0
10281.0,S18_4668,44.0,42.76,1881.4399999999998,14.0
10283.0,S18_4522,34.0,71.97,2446.98,14.0
10287.0,S18_3482,40.0,127.88,5115.2,14.0
10288.0,S18_1589,20.0,120.71,2414.2,14.0
10291.0,S18_2957,37.0,56.21,2079.77,14.0
10296.0,S24_3816,22.0,83.02,1826.4399999999998,14.0
10304.0,S18_2795,20.0,141.75,2835.0,14.0
10305.0,S18_4600,22.0,112.6,2477.2,14.0
10306.0,S12_3148,34.0,145.04,4931.36,14.0
10308.0,S700_2466,35.0,88.75,3106.25,14.0
10310.0,S24_4620,49.0,75.18,3683.82,14.0
10312.0,S18_2325,31.0,111.87,3467.9700000000003,14.0
10314.0,S12_4473,45.0,95.99,4319.55,14.0
10316.0,S18_3856,47.0,89.99,4229.53,14.0
10321.0,S18_1889,37.0,73.92,2735.04,14.0
10322.0,S18_1342,43.0,92.47,3976.21,14.0
10324.0,S24_1444,25.0,49.71,1242.75,14.0
10328.0,S24_1785,47.0,87.54,4114.38,14.0
10329.0,S12_3990,33.0,74.21,2448.93,14.0
10331.0,S18_1589,44.0,99.55,4380.2,14.0
10332.0,S24_3969,41.0,34.47,1413.27,14.0
10339.0,S24_3420,29.0,57.86,1677.94,14.0
10350.0,S32_3207,27.0,61.52,1661.0400000000002,14.0
10358.0,S24_1444,44.0,56.07,2467.08,14.0
10360.0,S18_3029,46.0,71.4,3284.4,14.0
10361.0,S700_2047,24.0,85.99,2063.7599999999998,14.0
10363.0,S24_2360,43.0,56.1,2412.3,14.0
10373.0,S700_1138,44.0,58.0,2552.0,14.0
10375.0,S24_2360,20.0,60.26,1205.2,14.0
10386.0,S700_2466,37.0,90.75,3357.75,14.0
10390.0,S18_1129,36.0,117.48,4229.28,14.0
10398.0,S24_4278,45.0,65.93,2966.8500000000004,14.0
10414.0,S18_3259,48.0,85.71,4114.08,14.0
10416.0,S18_1662,24.0,129.31,3103.44,14.0
10419.0,S12_3990,34.0,64.64,2197.76,14.0
10103.0,S18_3320,46.0,86.31,3970.26,16.0
10103.0,S24_4258,25.0,88.62,2215.5,15.0
10105.0,S12_1108,41.0,205.72,8434.52,15.0
10106.0,S18_3029,41.0,80.86,3315.2599999999998,18.0
10106.0,S18_3856,41.0,94.22,3863.02,17.0
10106.0,S700_2047,30.0,85.09,2552.7000000000003,16.0
10106.0,S72_1253,48.0,43.7,2097.6000000000004,15.0
10108.0,S24_2360,35.0,64.41,2254.35,15.0
10108.0,S32_4485,31.0,87.76,2720.56,16.0
10110.0,S18_1589,37.0,118.22,4374.14,16.0
10110.0,S24_1628,29.0,43.27,1254.8300000000002,15.0
10120.0,S700_2466,24.0,81.77,1962.48,15.0
10122.0,S18_3782,35.0,59.06,2067.1,16.0
10122.0,S18_4721,28.0,145.82,4082.96,15.0
10122.0,S32_2206,31.0,33.79,1047.49,17.0
10126.0,S18_1367,42.0,51.21,2150.82,17.0
10126.0,S18_3320,38.0,94.25,3581.5,16.0
10126.0,S24_4258,34.0,83.76,2847.84,15.0
10127.0,S18_3232,22.0,149.02,3278.44,15.0
10135.0,S24_2360,29.0,67.18,1948.2200000000003,16.0
10135.0,S32_4485,30.0,91.85,2755.5,17.0
10135.0,S50_4713,44.0,78.92,3472.48,15.0
10142.0,S18_4027,24.0,122.08,2929.92,15.0
10142.0,S32_3207,42.0,60.9,2557.7999999999997,16.0
10143.0,S10_4757,49.0,133.28,6530.72,15.0
10143.0,S700_2610,31.0,69.39,2151.09,16.0
10145.0,S24_1785,40.0,87.54,3501.6000000000004,16.0
10145.0,S24_4278,33.0,71.73,2367.09,15.0
10159.0,S10_2016,37.0,101.1,3740.7,17.0
10159.0,S10_4698,22.0,170.42,3749.24,16.0
10159.0,S18_2625,42.0,51.48,2162.16,18.0
